scope,key,modality,rank,assignment_count,expert
request_layer,text_17_deep_field:L4,text,,102,125.0
request_layer,text_17_deep_field:L4,text,,113,126.0
request_layer,text_17_deep_field:L4,text,,24,127.0
request_layer,text_17_deep_field:L5,text,0.0,1766,
request_layer,text_17_deep_field:L5,text,1.0,1771,
request_layer,text_17_deep_field:L5,text,2.0,1884,
request_layer,text_17_deep_field:L5,text,3.0,1435,
request_layer,text_17_deep_field:L5,text,,118,0.0
request_layer,text_17_deep_field:L5,text,,29,1.0
request_layer,text_17_deep_field:L5,text,,28,2.0
request_layer,text_17_deep_field:L5,text,,1,3.0
request_layer,text_17_deep_field:L5,text,,0,4.0
request_layer,text_17_deep_field:L5,text,,2,5.0
request_layer,text_17_deep_field:L5,text,,6,6.0
request_layer,text_17_deep_field:L5,text,,0,7.0
request_layer,text_17_deep_field:L5,text,,40,8.0
request_layer,text_17_deep_field:L5,text,,21,9.0
request_layer,text_17_deep_field:L5,text,,127,10.0
request_layer,text_17_deep_field:L5,text,,1,11.0
request_layer,text_17_deep_field:L5,text,,614,12.0
request_layer,text_17_deep_field:L5,text,,91,13.0
request_layer,text_17_deep_field:L5,text,,10,14.0
request_layer,text_17_deep_field:L5,text,,0,15.0
request_layer,text_17_deep_field:L5,text,,60,16.0
request_layer,text_17_deep_field:L5,text,,32,17.0
request_layer,text_17_deep_field:L5,text,,21,18.0
request_layer,text_17_deep_field:L5,text,,0,19.0
request_layer,text_17_deep_field:L5,text,,15,20.0
request_layer,text_17_deep_field:L5,text,,0,21.0
request_layer,text_17_deep_field:L5,text,,1,22.0
request_layer,text_17_deep_field:L5,text,,21,23.0
request_layer,text_17_deep_field:L5,text,,80,24.0
request_layer,text_17_deep_field:L5,text,,39,25.0
request_layer,text_17_deep_field:L5,text,,114,26.0
request_layer,text_17_deep_field:L5,text,,130,27.0
request_layer,text_17_deep_field:L5,text,,26,28.0
request_layer,text_17_deep_field:L5,text,,1,29.0
request_layer,text_17_deep_field:L5,text,,137,30.0
request_layer,text_17_deep_field:L5,text,,1,31.0
request_layer,text_17_deep_field:L5,text,,0,32.0
request_layer,text_17_deep_field:L5,text,,96,33.0
request_layer,text_17_deep_field:L5,text,,42,34.0
request_layer,text_17_deep_field:L5,text,,198,35.0
request_layer,text_17_deep_field:L5,text,,0,36.0
request_layer,text_17_deep_field:L5,text,,103,37.0
request_layer,text_17_deep_field:L5,text,,21,38.0
request_layer,text_17_deep_field:L5,text,,51,39.0
request_layer,text_17_deep_field:L5,text,,55,40.0
request_layer,text_17_deep_field:L5,text,,44,41.0
request_layer,text_17_deep_field:L5,text,,92,42.0
request_layer,text_17_deep_field:L5,text,,25,43.0
request_layer,text_17_deep_field:L5,text,,8,44.0
request_layer,text_17_deep_field:L5,text,,5,45.0
request_layer,text_17_deep_field:L5,text,,17,46.0
request_layer,text_17_deep_field:L5,text,,91,47.0
request_layer,text_17_deep_field:L5,text,,119,48.0
request_layer,text_17_deep_field:L5,text,,8,49.0
request_layer,text_17_deep_field:L5,text,,3,50.0
request_layer,text_17_deep_field:L5,text,,51,51.0
request_layer,text_17_deep_field:L5,text,,15,52.0
request_layer,text_17_deep_field:L5,text,,13,53.0
request_layer,text_17_deep_field:L5,text,,127,54.0
request_layer,text_17_deep_field:L5,text,,32,55.0
request_layer,text_17_deep_field:L5,text,,201,56.0
request_layer,text_17_deep_field:L5,text,,8,57.0
request_layer,text_17_deep_field:L5,text,,111,58.0
request_layer,text_17_deep_field:L5,text,,12,59.0
request_layer,text_17_deep_field:L5,text,,49,60.0
request_layer,text_17_deep_field:L5,text,,111,61.0
request_layer,text_17_deep_field:L5,text,,2,62.0
request_layer,text_17_deep_field:L5,text,,61,63.0
request_layer,text_17_deep_field:L5,text,,45,64.0
request_layer,text_17_deep_field:L5,text,,35,65.0
request_layer,text_17_deep_field:L5,text,,103,66.0
request_layer,text_17_deep_field:L5,text,,1,67.0
request_layer,text_17_deep_field:L5,text,,73,68.0
request_layer,text_17_deep_field:L5,text,,4,69.0
request_layer,text_17_deep_field:L5,text,,109,70.0
request_layer,text_17_deep_field:L5,text,,95,71.0
request_layer,text_17_deep_field:L5,text,,6,72.0
request_layer,text_17_deep_field:L5,text,,37,73.0
request_layer,text_17_deep_field:L5,text,,27,74.0
request_layer,text_17_deep_field:L5,text,,32,75.0
request_layer,text_17_deep_field:L5,text,,60,76.0
request_layer,text_17_deep_field:L5,text,,92,77.0
request_layer,text_17_deep_field:L5,text,,42,78.0
request_layer,text_17_deep_field:L5,text,,9,79.0
request_layer,text_17_deep_field:L5,text,,88,80.0
request_layer,text_17_deep_field:L5,text,,4,81.0
request_layer,text_17_deep_field:L5,text,,40,82.0
request_layer,text_17_deep_field:L5,text,,0,83.0
request_layer,text_17_deep_field:L5,text,,47,84.0
request_layer,text_17_deep_field:L5,text,,430,85.0
request_layer,text_17_deep_field:L5,text,,0,86.0
request_layer,text_17_deep_field:L5,text,,140,87.0
request_layer,text_17_deep_field:L5,text,,5,88.0
request_layer,text_17_deep_field:L5,text,,1,89.0
request_layer,text_17_deep_field:L5,text,,66,90.0
request_layer,text_17_deep_field:L5,text,,32,91.0
request_layer,text_17_deep_field:L5,text,,40,92.0
request_layer,text_17_deep_field:L5,text,,4,93.0
request_layer,text_17_deep_field:L5,text,,3,94.0
request_layer,text_17_deep_field:L5,text,,214,95.0
request_layer,text_17_deep_field:L5,text,,87,96.0
request_layer,text_17_deep_field:L5,text,,62,97.0
request_layer,text_17_deep_field:L5,text,,112,98.0
request_layer,text_17_deep_field:L5,text,,40,99.0
request_layer,text_17_deep_field:L5,text,,39,100.0
request_layer,text_17_deep_field:L5,text,,8,101.0
request_layer,text_17_deep_field:L5,text,,38,102.0
request_layer,text_17_deep_field:L5,text,,17,103.0
request_layer,text_17_deep_field:L5,text,,40,104.0
request_layer,text_17_deep_field:L5,text,,86,105.0
request_layer,text_17_deep_field:L5,text,,13,106.0
request_layer,text_17_deep_field:L5,text,,56,107.0
request_layer,text_17_deep_field:L5,text,,45,108.0
request_layer,text_17_deep_field:L5,text,,26,109.0
request_layer,text_17_deep_field:L5,text,,0,110.0
request_layer,text_17_deep_field:L5,text,,43,111.0
request_layer,text_17_deep_field:L5,text,,80,112.0
request_layer,text_17_deep_field:L5,text,,0,113.0
request_layer,text_17_deep_field:L5,text,,14,114.0
request_layer,text_17_deep_field:L5,text,,90,115.0
request_layer,text_17_deep_field:L5,text,,0,116.0
request_layer,text_17_deep_field:L5,text,,75,117.0
request_layer,text_17_deep_field:L5,text,,3,118.0
request_layer,text_17_deep_field:L5,text,,18,119.0
request_layer,text_17_deep_field:L5,text,,1,120.0
request_layer,text_17_deep_field:L5,text,,7,121.0
request_layer,text_17_deep_field:L5,text,,115,122.0
request_layer,text_17_deep_field:L5,text,,34,123.0
request_layer,text_17_deep_field:L5,text,,7,124.0
request_layer,text_17_deep_field:L5,text,,122,125.0
request_layer,text_17_deep_field:L5,text,,65,126.0
request_layer,text_17_deep_field:L5,text,,92,127.0
request_layer,text_17_deep_field:L6,text,0.0,1673,
request_layer,text_17_deep_field:L6,text,1.0,1762,
request_layer,text_17_deep_field:L6,text,2.0,1946,
request_layer,text_17_deep_field:L6,text,3.0,1475,
request_layer,text_17_deep_field:L6,text,,3,0.0
request_layer,text_17_deep_field:L6,text,,2,1.0
request_layer,text_17_deep_field:L6,text,,4,2.0
request_layer,text_17_deep_field:L6,text,,2,3.0
request_layer,text_17_deep_field:L6,text,,0,4.0
request_layer,text_17_deep_field:L6,text,,116,5.0
request_layer,text_17_deep_field:L6,text,,2,6.0
request_layer,text_17_deep_field:L6,text,,0,7.0
request_layer,text_17_deep_field:L6,text,,100,8.0
request_layer,text_17_deep_field:L6,text,,4,9.0
request_layer,text_17_deep_field:L6,text,,67,10.0
request_layer,text_17_deep_field:L6,text,,1,11.0
request_layer,text_17_deep_field:L6,text,,36,12.0
request_layer,text_17_deep_field:L6,text,,183,13.0
request_layer,text_17_deep_field:L6,text,,38,14.0
request_layer,text_17_deep_field:L6,text,,1,15.0
request_layer,text_17_deep_field:L6,text,,0,16.0
request_layer,text_17_deep_field:L6,text,,25,17.0
request_layer,text_17_deep_field:L6,text,,176,18.0
request_layer,text_17_deep_field:L6,text,,267,19.0
request_layer,text_17_deep_field:L6,text,,27,20.0
request_layer,text_17_deep_field:L6,text,,271,21.0
request_layer,text_17_deep_field:L6,text,,21,22.0
request_layer,text_17_deep_field:L6,text,,3,23.0
request_layer,text_17_deep_field:L6,text,,49,24.0
request_layer,text_17_deep_field:L6,text,,62,25.0
request_layer,text_17_deep_field:L6,text,,52,26.0
request_layer,text_17_deep_field:L6,text,,27,27.0
request_layer,text_17_deep_field:L6,text,,5,28.0
request_layer,text_17_deep_field:L6,text,,1,29.0
request_layer,text_17_deep_field:L6,text,,127,30.0
request_layer,text_17_deep_field:L6,text,,1,31.0
request_layer,text_17_deep_field:L6,text,,381,32.0
request_layer,text_17_deep_field:L6,text,,0,33.0
request_layer,text_17_deep_field:L6,text,,13,34.0
request_layer,text_17_deep_field:L6,text,,30,35.0
request_layer,text_17_deep_field:L6,text,,0,36.0
request_layer,text_17_deep_field:L6,text,,0,37.0
request_layer,text_17_deep_field:L6,text,,2,38.0
request_layer,text_17_deep_field:L6,text,,85,39.0
request_layer,text_17_deep_field:L6,text,,2,40.0
request_layer,text_17_deep_field:L6,text,,3,41.0
request_layer,text_17_deep_field:L6,text,,58,42.0
request_layer,text_17_deep_field:L6,text,,11,43.0
request_layer,text_17_deep_field:L6,text,,68,44.0
request_layer,text_17_deep_field:L6,text,,0,45.0
request_layer,text_17_deep_field:L6,text,,100,46.0
request_layer,text_17_deep_field:L6,text,,142,47.0
request_layer,text_17_deep_field:L6,text,,7,48.0
request_layer,text_17_deep_field:L6,text,,0,49.0
request_layer,text_17_deep_field:L6,text,,2,50.0
request_layer,text_17_deep_field:L6,text,,357,51.0
request_layer,text_17_deep_field:L6,text,,36,52.0
request_layer,text_17_deep_field:L6,text,,3,53.0
request_layer,text_17_deep_field:L6,text,,0,54.0
request_layer,text_17_deep_field:L6,text,,81,55.0
request_layer,text_17_deep_field:L6,text,,97,56.0
request_layer,text_17_deep_field:L6,text,,0,57.0
request_layer,text_17_deep_field:L6,text,,5,58.0
request_layer,text_17_deep_field:L6,text,,274,59.0
request_layer,text_17_deep_field:L6,text,,2,60.0
request_layer,text_17_deep_field:L6,text,,0,61.0
request_layer,text_17_deep_field:L6,text,,1,62.0
request_layer,text_17_deep_field:L6,text,,2,63.0
request_layer,text_17_deep_field:L6,text,,145,64.0
request_layer,text_17_deep_field:L6,text,,0,65.0
request_layer,text_17_deep_field:L6,text,,157,66.0
request_layer,text_17_deep_field:L6,text,,2,67.0
request_layer,text_17_deep_field:L6,text,,316,68.0
request_layer,text_17_deep_field:L6,text,,1,69.0
request_layer,text_17_deep_field:L6,text,,270,70.0
request_layer,text_17_deep_field:L6,text,,19,71.0
request_layer,text_17_deep_field:L6,text,,0,72.0
request_layer,text_17_deep_field:L6,text,,9,73.0
request_layer,text_17_deep_field:L6,text,,29,74.0
request_layer,text_17_deep_field:L6,text,,45,75.0
request_layer,text_17_deep_field:L6,text,,0,76.0
request_layer,text_17_deep_field:L6,text,,24,77.0
request_layer,text_17_deep_field:L6,text,,63,78.0
request_layer,text_17_deep_field:L6,text,,27,79.0
request_layer,text_17_deep_field:L6,text,,480,80.0
request_layer,text_17_deep_field:L6,text,,3,81.0
request_layer,text_17_deep_field:L6,text,,38,82.0
request_layer,text_17_deep_field:L6,text,,111,83.0
request_layer,text_17_deep_field:L6,text,,3,84.0
request_layer,text_17_deep_field:L6,text,,5,85.0
request_layer,text_17_deep_field:L6,text,,43,86.0
request_layer,text_17_deep_field:L6,text,,37,87.0
request_layer,text_17_deep_field:L6,text,,52,88.0
request_layer,text_17_deep_field:L6,text,,9,89.0
request_layer,text_17_deep_field:L6,text,,13,90.0
request_layer,text_17_deep_field:L6,text,,39,91.0
request_layer,text_17_deep_field:L6,text,,0,92.0
request_layer,text_17_deep_field:L6,text,,2,93.0
request_layer,text_17_deep_field:L6,text,,4,94.0
request_layer,text_17_deep_field:L6,text,,0,95.0
request_layer,text_17_deep_field:L6,text,,19,96.0
request_layer,text_17_deep_field:L6,text,,9,97.0
request_layer,text_17_deep_field:L6,text,,45,98.0
request_layer,text_17_deep_field:L6,text,,34,99.0
request_layer,text_17_deep_field:L6,text,,89,100.0
request_layer,text_17_deep_field:L6,text,,11,101.0
request_layer,text_17_deep_field:L6,text,,320,102.0
request_layer,text_17_deep_field:L6,text,,93,103.0
request_layer,text_17_deep_field:L6,text,,42,104.0
request_layer,text_17_deep_field:L6,text,,120,105.0
request_layer,text_17_deep_field:L6,text,,1,106.0
request_layer,text_17_deep_field:L6,text,,34,107.0
request_layer,text_17_deep_field:L6,text,,36,108.0
request_layer,text_17_deep_field:L6,text,,0,109.0
request_layer,text_17_deep_field:L6,text,,34,110.0
request_layer,text_17_deep_field:L6,text,,217,111.0
request_layer,text_17_deep_field:L6,text,,3,112.0
request_layer,text_17_deep_field:L6,text,,47,113.0
request_layer,text_17_deep_field:L6,text,,1,114.0
request_layer,text_17_deep_field:L6,text,,45,115.0
request_layer,text_17_deep_field:L6,text,,14,116.0
request_layer,text_17_deep_field:L6,text,,4,117.0
request_layer,text_17_deep_field:L6,text,,111,118.0
request_layer,text_17_deep_field:L6,text,,6,119.0
request_layer,text_17_deep_field:L6,text,,3,120.0
request_layer,text_17_deep_field:L6,text,,1,121.0
request_layer,text_17_deep_field:L6,text,,0,122.0
request_layer,text_17_deep_field:L6,text,,90,123.0
request_layer,text_17_deep_field:L6,text,,18,124.0
request_layer,text_17_deep_field:L6,text,,1,125.0
request_layer,text_17_deep_field:L6,text,,19,126.0
request_layer,text_17_deep_field:L6,text,,8,127.0
request_layer,text_17_deep_field:L7,text,0.0,1887,
request_layer,text_17_deep_field:L7,text,1.0,1410,
request_layer,text_17_deep_field:L7,text,2.0,1656,
request_layer,text_17_deep_field:L7,text,3.0,1903,
request_layer,text_17_deep_field:L7,text,,220,0.0
request_layer,text_17_deep_field:L7,text,,2,1.0
request_layer,text_17_deep_field:L7,text,,17,2.0
request_layer,text_17_deep_field:L7,text,,29,3.0
request_layer,text_17_deep_field:L7,text,,9,4.0
request_layer,text_17_deep_field:L7,text,,14,5.0
request_layer,text_17_deep_field:L7,text,,83,6.0
request_layer,text_17_deep_field:L7,text,,103,7.0
request_layer,text_17_deep_field:L7,text,,60,8.0
request_layer,text_17_deep_field:L7,text,,128,9.0
request_layer,text_17_deep_field:L7,text,,5,10.0
request_layer,text_17_deep_field:L7,text,,4,11.0
request_layer,text_17_deep_field:L7,text,,1,12.0
request_layer,text_17_deep_field:L7,text,,7,13.0
request_layer,text_17_deep_field:L7,text,,23,14.0
request_layer,text_17_deep_field:L7,text,,0,15.0
request_layer,text_17_deep_field:L7,text,,50,16.0
request_layer,text_17_deep_field:L7,text,,0,17.0
request_layer,text_17_deep_field:L7,text,,13,18.0
request_layer,text_17_deep_field:L7,text,,88,19.0
request_layer,text_17_deep_field:L7,text,,0,20.0
request_layer,text_17_deep_field:L7,text,,0,21.0
request_layer,text_17_deep_field:L7,text,,0,22.0
request_layer,text_17_deep_field:L7,text,,4,23.0
request_layer,text_17_deep_field:L7,text,,33,24.0
request_layer,text_17_deep_field:L7,text,,10,25.0
request_layer,text_17_deep_field:L7,text,,7,26.0
request_layer,text_17_deep_field:L7,text,,115,27.0
request_layer,text_17_deep_field:L7,text,,594,28.0
request_layer,text_17_deep_field:L7,text,,45,29.0
request_layer,text_17_deep_field:L7,text,,21,30.0
request_layer,text_17_deep_field:L7,text,,202,31.0
request_layer,text_17_deep_field:L7,text,,13,32.0
request_layer,text_17_deep_field:L7,text,,21,33.0
request_layer,text_17_deep_field:L7,text,,112,34.0
request_layer,text_17_deep_field:L7,text,,1,35.0
request_layer,text_17_deep_field:L7,text,,98,36.0
request_layer,text_17_deep_field:L7,text,,0,37.0
request_layer,text_17_deep_field:L7,text,,1,38.0
request_layer,text_17_deep_field:L7,text,,99,39.0
request_layer,text_17_deep_field:L7,text,,8,40.0
request_layer,text_17_deep_field:L7,text,,13,41.0
request_layer,text_17_deep_field:L7,text,,0,42.0
request_layer,text_17_deep_field:L7,text,,111,43.0
request_layer,text_17_deep_field:L7,text,,132,44.0
request_layer,text_17_deep_field:L7,text,,6,45.0
request_layer,text_17_deep_field:L7,text,,1,46.0
request_layer,text_17_deep_field:L7,text,,0,47.0
request_layer,text_17_deep_field:L7,text,,41,48.0
request_layer,text_17_deep_field:L7,text,,123,49.0
request_layer,text_17_deep_field:L7,text,,67,50.0
request_layer,text_17_deep_field:L7,text,,125,51.0
request_layer,text_17_deep_field:L7,text,,6,52.0
request_layer,text_17_deep_field:L7,text,,1,53.0
request_layer,text_17_deep_field:L7,text,,6,54.0
request_layer,text_17_deep_field:L7,text,,104,55.0
request_layer,text_17_deep_field:L7,text,,25,56.0
request_layer,text_17_deep_field:L7,text,,3,57.0
request_layer,text_17_deep_field:L7,text,,29,58.0
request_layer,text_17_deep_field:L7,text,,63,59.0
request_layer,text_17_deep_field:L7,text,,49,60.0
request_layer,text_17_deep_field:L7,text,,19,61.0
request_layer,text_17_deep_field:L7,text,,37,62.0
request_layer,text_17_deep_field:L7,text,,96,63.0
request_layer,text_17_deep_field:L7,text,,66,64.0
request_layer,text_17_deep_field:L7,text,,0,65.0
request_layer,text_17_deep_field:L7,text,,17,66.0
request_layer,text_17_deep_field:L7,text,,185,67.0
request_layer,text_17_deep_field:L7,text,,4,68.0
request_layer,text_17_deep_field:L7,text,,22,69.0
request_layer,text_17_deep_field:L7,text,,2,70.0
request_layer,text_17_deep_field:L7,text,,94,71.0
request_layer,text_17_deep_field:L7,text,,37,72.0
request_layer,text_17_deep_field:L7,text,,4,73.0
request_layer,text_17_deep_field:L7,text,,0,74.0
request_layer,text_17_deep_field:L7,text,,48,75.0
request_layer,text_17_deep_field:L7,text,,0,76.0
request_layer,text_17_deep_field:L7,text,,3,77.0
request_layer,text_17_deep_field:L7,text,,541,78.0
request_layer,text_17_deep_field:L7,text,,40,79.0
request_layer,text_17_deep_field:L7,text,,0,80.0
request_layer,text_17_deep_field:L7,text,,251,81.0
request_layer,text_17_deep_field:L7,text,,0,82.0
request_layer,text_17_deep_field:L7,text,,12,83.0
request_layer,text_17_deep_field:L7,text,,11,84.0
request_layer,text_17_deep_field:L7,text,,48,85.0
request_layer,text_17_deep_field:L7,text,,8,86.0
request_layer,text_17_deep_field:L7,text,,86,87.0
request_layer,text_17_deep_field:L7,text,,11,88.0
request_layer,text_17_deep_field:L7,text,,23,89.0
request_layer,text_17_deep_field:L7,text,,13,90.0
request_layer,text_17_deep_field:L7,text,,2,91.0
